stage,index,architecture,arm,multiplier,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds,execution_stage,rate_policy
fresh,77,shunting,decoder_only,3.0,50307,0.805899977684021,0.9194527268409729,0.9404470920562744,0.9404471314748128,179,0.943600817044576,180,47f2e4599e79a253ef09924d823903706f4fbc20f32e9e12a6aba9bcc06cd223,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,2061fe57c7cb4dfb8eb0c16e0583ca73100b5e91497b507d794ee38406106cef,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,261.47122927801684,,selected
fresh,78,shunting,decoder_only,3.0,50308,0.8104000091552734,0.8954921364784241,0.9042251706123352,0.904225222269694,179,0.9060203534762065,180,de9c7ea5b8e0a5bacb070f2e388bf2bdaad9068f73bd9ebc5c5765c4950947ad,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,8ade5d4d5fb190a329b96eda58b8cd994508c53069fc65067f681b5f52c209f8,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,163.05009111692198,,selected
fresh,79,shunting,decoder_only,3.0,50309,0.8248999714851379,0.8902876973152161,0.9172465801239014,0.9172466416358948,180,0.9172466416358948,180,4c05196f3955a0101a16d21941617a82efeb56f2eff4afa71bba95e3da480eb3,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,7a5c79b951d66d77b3947477b52a257a1c91c389f6bf9b38e8bc8e8f51002f98,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,163.1832908259239,,selected
fresh,90,additive,strict_scalar,3.0,50300,0.8831999897956848,0.39643481373786926,0.38942015171051025,0.3894201614061991,21,0.46002106698354084,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,7e074acade1f0757766779ecbd6a37b6cfd9be4c600c9c7a05c7613a0afb956d,cc9e1e9bf5df32670e12351b2243789bab947fdeff72d234b60b40ccd544b4f1,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.96665908605792,,selected
fresh,91,additive,strict_scalar,3.0,50301,0.905299961566925,0.3307637572288513,0.3407837152481079,0.34078369534015657,21,0.4561506134668986,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,4c6387818efef661f91d98b48f1ac79d94a8385b66539a882d400e225d636085,3b9dc00687bafa2780038d99cc08b09f3a594820d0ed230027b1bf676b5dff54,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,209.6156886339886,,selected
fresh,92,additive,strict_scalar,3.0,50302,0.9065999984741211,0.33198222517967224,0.33399051427841187,0.3339905032316844,15,0.47660363308588666,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,74e89820ae7e7bdc21f054f86dabe28a189e8d0fec97c7177279bc52802ac6e8,852cedf67c0516e8b6d810cc6169dab46dbd3880ef30aa6b8fb734e3b779e7e5,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.96872630203143,,selected
fresh,93,additive,strict_scalar,3.0,50303,0.8992999792098999,0.3688935339450836,0.3649539053440094,0.3649539048671722,28,0.4646778815587362,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,f574bf067c4e6cd17da3a914399cb48f6d71b761ef26a575d7711134b5a01213,f962f3e3d891ca36d65715271010993c5e9ff829d3ddcea751228dc10ce095a8,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,339.96551040606573,,selected
fresh,94,additive,strict_scalar,3.0,50304,0.8986999988555908,0.3759348392486572,0.35427790880203247,0.3542778964042664,24,0.4740989348093669,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,62ba0371fe18ceebd674d5a7a08e291a30165ef90e3360d88ad4aefd3bea6d5f,86dbe4d2233e57de820c4a833b07bdc548513c1affc58d13e3541581234aeea2,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.30522274493705,,selected
fresh,95,additive,strict_scalar,3.0,50305,0.8898999691009521,0.3976576328277588,0.3833860754966736,0.3833860750198364,30,0.46352081902821857,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,b452f62809e26a7e47411b9c982cff430a5c8ce008debf342e0d427c5166e309,c4354a722e811f747605914c38b95f181647f3d760f8b32077d853c9b47e1800,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.6180750170024,,selected
fresh,96,additive,strict_scalar,3.0,50306,0.876800000667572,0.4623804986476898,0.48451167345046997,0.48451168870925904,48,0.5595201096534729,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,e7a28ec9f448c073fcb917293b8683837041dee072ff319056500d17459b8967,0cc8406439e1813ca6b03fe127647df8769a42dc47ba1aa87fd29c5524a50e4a,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.19950634997804,,selected
fresh,97,additive,strict_scalar,3.0,50307,0.9027000069618225,0.3653731048107147,0.370706707239151,0.37070672218004863,23,0.5139722893238068,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,93dcd6816e8ae0c45cf9e03901988c64b16af6445828a208d2d1deae692bef09,c8e5488d2939d1bab41181d9666486cecac38501812dac44c2e4d1248b24b9f7,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,210.91179660300259,,selected
fresh,98,additive,strict_scalar,3.0,50308,0.9030999541282654,0.36260008811950684,0.35183748602867126,0.3518374916712443,39,0.45212604252497357,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,6dae186e612196060aa37297cb9912871be102f52a4d57da9fc14432bbe0d5dc,5fc745893a5373f0975eb4afcf78226fa8b1b91c5d5b5a0676b1a63c2dc7a903,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.00681494898163,,selected
fresh,99,additive,strict_scalar,3.0,50309,0.9001999497413635,0.37126287817955017,0.37725830078125,0.3772583339214325,42,0.46357878132661184,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,fbb9ef61e3774af4d69860503c97182e7df83c204fda2e27eb6ae20bc6c00238,8503a4b10c5e3d69a544ea8107f7aa08586667c38c01786ad3b30bbc95d7a880,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.5633069500327,,selected
fresh,100,additive,neuron_shared,0.3,50300,0.9710999727249146,0.0958516076207161,0.10164619982242584,0.10164619821310043,90,0.12014124017953873,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,c9c681ed8396488a2e73ac3fa040e5d6b3c442bb17f6d19c44118f3912d2ceb3,d1f792301251d5dec63332e2da2ba124be5c25c3287e8b4c0fd148ba4a4fad53,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.32160746701993,,selected
fresh,101,additive,neuron_shared,0.3,50301,0.971299946308136,0.09829879552125931,0.10057185590267181,0.10057185473541419,106,0.1252592047303915,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,815fd9bcfeb1d30dd9abbd29af4133a66fcfdfe506b581ad63b275b31998514a,b1bb68b1ed73dc207779b06c3bb13ffc1127165c4ec43a9425da65751b2e700c,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.31442084501032,,selected
fresh,102,additive,neuron_shared,0.3,50302,0.9709999561309814,0.10102854669094086,0.10655730962753296,0.10655731225013733,98,0.12650882005691527,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,1cc76a4d7dc0c1255de76630d241813574799ba6089b84389db06e652ee88de7,022a0b64e3c9f9e029e64debcc17a9779bcb6b431b9f4df92fee9b848523d661,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.46682621294167,,selected
fresh,103,additive,neuron_shared,0.3,50303,0.9731999635696411,0.09431763738393784,0.09997300803661346,0.09997301477193832,102,0.11910318753123283,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,a86b279676ccc4711b729d496b2ea108f10c7243f8a38a8abd431cf5d7ee872a,d6baf04b563a48c80d7961694ccaa3d820cd52de31b44f217fd2ab82ed9f6b3a,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.98405919305515,,selected
fresh,104,additive,neuron_shared,0.3,50304,0.9695000052452087,0.09904580563306808,0.09834712743759155,0.09834712493419648,91,0.11955824939409891,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,2cb6d62b165d494cc64b8e00445badaecddc5cd15fc830ae2df2fb017d632dc5,c47728377dafa41fb63522bb2fde8654b759bc28f698f8ffb984259989e2932e,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.4743667639559,,selected
fresh,105,additive,neuron_shared,0.3,50305,0.9695999622344971,0.10238472372293472,0.10438109934329987,0.10438110721111298,96,0.12715650077660878,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,8dc65d8975982816df8865910f9e34db110a93a203d1e6235047986639084ff9,ecabd306af56e8cd23bc129e2e155600228ac6323996a6dcdc1cf047de2d1048,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.48994614300318,,selected
fresh,106,additive,neuron_shared,0.3,50306,0.9720999598503113,0.09492670744657516,0.10278359055519104,0.10278358749548594,92,0.12341221825281778,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,ea54288c174f9fe5c3ab49dbcf797a37390bf164ab8eb8b686c6714bfdc186a5,d50e743b4c6348f00b5ff657d8f82f3b1547922f46144d842143b5ec8ae89112,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.38136411702726,,selected
fresh,107,additive,neuron_shared,0.3,50307,0.9721999764442444,0.09463820606470108,0.10550929605960846,0.10550930347045262,83,0.12926618504524232,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,a0578d83db8082728343e80082999ee30e2ece6edf290edce385b22b23ba500b,222aa43d01767ea2e3740f8e713e7ef5c225676ae0a7faf432524c9f0a69bba4,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.98882352700457,,selected
fresh,108,additive,neuron_shared,0.3,50308,0.9704999923706055,0.0965474396944046,0.09288004785776138,0.09288003740708033,101,0.1096264173189799,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,97a65d5c369ca85c2a1274c9f7f6f9db0451a11c046ab1b22a989e3b5b3bce25,922e48bd0b00505432a1f8f0c195e4f029821397d5cfbb294b46630835898127,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.31519946199842,,selected
fresh,109,additive,neuron_shared,0.3,50309,0.9708999991416931,0.1013798713684082,0.10805419832468033,0.1080541990896066,91,0.12749169958631199,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,302b98fd9eb8baf1ac6b34ef54439c743b54da141a10b5835b08ac92a8936a04,cdf222462a51b4bacdcdbb9283198fa25dc9e9a62943f7a6cc5a0c80bc0ffa3b,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,345.9207892550621,,selected
fresh,130,additive,subtree_k3,3.0,50300,0.9745999574661255,0.08965001255273819,0.09437188506126404,0.09437188096841176,14,0.16821234794457754,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,83ea7d6f42d98bc749573f8138af9fbab2bcf66f7e0eb7ced1cb5dbd523aaefe,dd7835e5abedbe547a2b58d910cb77c452047a7a75f5bfa1031ed040cf749015,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,221.0135684410343,,selected
fresh,131,additive,subtree_k3,3.0,50301,0.9729999899864197,0.08943262696266174,0.08871176838874817,0.08871177373826504,12,0.160773739784956,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,aa28516970727a984af70e22ce4ff7bc096f0f9b1a22855b88fed37202c373f0,595df9f1cb36aaae3600fc0e3a8564422eb3840ded32aa0aba841416201be5e1,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.33403980208095,,selected
fresh,132,additive,subtree_k3,3.0,50302,0.9731999635696411,0.08784181624650955,0.09884989261627197,0.09884988729159037,10,0.18451386841138204,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,c16cf90f4a283152acaca07b9f1cd24e692d552b5450a786e2ea5e3a9e939aad,a315ae2829096da978045c929d6689d235a3f38b1e42799e5ce84b91976217c8,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.04373505106196,,selected
fresh,133,additive,subtree_k3,3.0,50303,0.9722999930381775,0.0919608473777771,0.0896054282784462,0.08960543246070544,9,0.1804463484287262,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,4a97590c34a0e0ce82aba23391b58906185e66cd9415fa21a2d2d1e5f7ab0f2d,b88207229313b204177dfb3bf6e6ccdea5ca9ef5037c8862b1beda2b3c45668b,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.76147789298557,,selected
fresh,134,additive,subtree_k3,3.0,50304,0.9735999703407288,0.09129658341407776,0.09378296881914139,0.09378297011057536,16,0.16798373993237814,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,cdd46e4561683ed0d18e068f9187e5d5adaba5debf0d88277d4c171b10f3f2f0,ee3794275a5d3d7b364905b528f7ae5bd527b20dbba9116a4283c623b29e1e2b,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.43732239608653,,selected
fresh,135,additive,subtree_k3,3.0,50305,0.9732999801635742,0.08863360434770584,0.09895429015159607,0.09895429678757986,11,0.18681511616706847,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,559b5c254b21dbd41cfe5977488d0662305eb1d817b3124e06a1cff1c97a24dd,06138d7bcf09b9332a3cf5e63beaa91f85f704ed8025fddd2e715d3585a238a5,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.92479607497808,,selected
fresh,136,additive,subtree_k3,3.0,50306,0.9715999960899353,0.09312882274389267,0.1069641187787056,0.10696412060658136,12,0.19378691665331524,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,145a40812c72ffa412a374919194dfab3f6cff5d3d069174d8b708a68e3afcb8,753f48ca7975947649341e3b8ee133e06e0344226a594da816bddcdf5430257c,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.57472564291675,,selected
fresh,137,additive,subtree_k3,3.0,50307,0.9739999771118164,0.0946534126996994,0.09765446186065674,0.09765446090698242,17,0.17241111890474956,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,dce879b22bc5a0ffe0599cb82da014ca400e24117557d7f017a805bee706a158,949c971ac92ab2760052299dfce9a3a5e8f52d2c2ad64a330ebefad5e82827ad,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,220.3695538630709,,selected
fresh,138,additive,subtree_k3,3.0,50308,0.9750999808311462,0.08392337709665298,0.08454868197441101,0.0845486779709657,9,0.15991459610064823,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,e23436ff54532bffdccdb70e03913e97fb7a455927cbc43b7be2e8cc73e3f33d,d991d2b5d1aaf07a84495fcbd5942db51725c3578c49975c27f698b38a45c8ce,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.98540030699223,,selected
fresh,139,additive,subtree_k3,3.0,50309,0.9732999801635742,0.09013932943344116,0.09854813665151596,0.09854814534385999,10,0.18807704303661982,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,e8e3cb82ba7c2d087c737cc56ada0c1deab164eb367be3ab29d6669d713e4862,dc510ef6358443943087003d9f6080bd13d6f31f543c688c7d0817a594db4d86,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.9573263070779,,selected
fresh,140,additive,exact_path,1.0,50300,0.9716999530792236,0.09021230041980743,0.09301184862852097,0.0930118524034818,21,0.1761710467338562,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,932a0783055d038f098a4ce56ef1ca4ee46a8c7b539614475cd43b40158268ed,47c7710db3a91d5662f48bdb0d428b1bf73346413f844b4e17f0bd3dd80c597c,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.1302137679886,,selected
fresh,141,additive,exact_path,1.0,50301,0.9739999771118164,0.0879475325345993,0.09371372312307358,0.09371372219920159,19,0.16464949862658979,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,4b7c2778fb7d427387c9661fa43508dee1e0930bc4981e10950a35adef158e50,9011b3f77acbf13d6a01647f8d827e9c907ce6b5b42dacdf88656c6f69ec62d3,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.29011434304994,,selected
fresh,142,additive,exact_path,1.0,50302,0.9747999906539917,0.08685974776744843,0.09812774509191513,0.09812774805227915,22,0.18318714559078217,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,b399a55d098971b018579e6863b51299c21a88dcae43cdb9112df1ed30a9ea0b,cbcef333f65ee9cbf847ee385e8349503084ece5142055569b06dbade3fa2f53,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,220.1125571859302,,selected
fresh,143,additive,exact_path,1.0,50303,0.973800003528595,0.08699632436037064,0.08745616674423218,0.08745617057879766,24,0.1627247388958931,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,334b57e32a224c18659097da88534c1251318fe140e5b4722f974b4f8115b390,1a8555a7123e4546cd3f45afd7c6dc8cbf617249f05bdf4456d9d9e75899034f,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.70476103399415,,selected
fresh,144,additive,exact_path,1.0,50304,0.9722999930381775,0.09082148224115372,0.09009075909852982,0.09009075725078583,30,0.17598661788304648,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,60222fa7deca2af8302639f72a508fe2a4f69192d5e2bfd3ca7980c29d3073ff,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.21977259009145,,selected
fresh,145,additive,exact_path,1.0,50305,0.9716999530792236,0.09366137534379959,0.09678450226783752,0.09678451212247213,23,0.18008261744181314,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,ce928b77f39ca586c1667ee5a2fe28a5f88c4f1cd130004ecc25348138b17fd5,e8e734e80ff38555ad1ea8d777a8ed9c53579ba9e50dd378bc45b8416ec0e64f,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.16358184698038,,selected
fresh,146,additive,exact_path,1.0,50306,0.9732999801635742,0.09230884909629822,0.10680437088012695,0.10680436913172404,22,0.21245013213157654,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,1031e2d3c3ddbc74cffcafbe97c226e278a970e8c69190774233d87c8cd71bf3,168f255cea6b151586eef1a3c2886c18697a8a3fa04adf634239b3a3e335b992,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.5818028289359,,selected
fresh,147,additive,exact_path,1.0,50307,0.9722999930381775,0.0895695760846138,0.09736678004264832,0.09736678357919057,21,0.17255572923024495,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,f6dffafd499c2f6a231fc3a447eafef14b96f1132e54baf442a0dfd2d03b115b,41ec388afe48cf27b69dd97f80fd6af214b8b12aef5c1d51133eaf7753eaa812,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.09505022095982,,selected
fresh,148,additive,exact_path,1.0,50308,0.973099946975708,0.08887922018766403,0.08505408465862274,0.08505408237377803,27,0.1581953777472178,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,eb60cd383547af79ea3b4a640c7014c08bf07307ab0e77759b46147c278ebba6,8cd223f7853d4cabcc4b51eda972a76a3328d67760820cbb97b048e6d8dd472e,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,346.51093384996057,,selected
fresh,149,additive,exact_path,1.0,50309,0.972599983215332,0.09346950054168701,0.10292256623506546,0.10292256354292234,25,0.19220858937501908,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,2f5acd35cb27719acaff25e30f264c7de3e4f440d74399d8f349d7f0aa9655b4,7ae4129ac11cd4ef247d5435da764f59f0611935a7647eadd8669e2d221fa523,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.35513898800127,,selected
fresh,150,additive,decoder_only,1.0,50300,0.9020999670028687,0.3304494619369507,0.3510866165161133,0.3510866460800171,171,0.35163369178771975,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,3d9d6fca5a1573b95b25053bf0d99fe1de8fc06ea5a8364b578780113fcb321b,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,151.8006071089767,,selected
fresh,151,additive,decoder_only,1.0,50301,0.8995999693870544,0.3323650360107422,0.37846145033836365,0.3784614814122518,167,0.38027612447738646,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,a0b15770415429b07410abe95c8f924821845e4c668c880b3559384cacb68032,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.09594216605183,,selected
fresh,152,additive,decoder_only,1.0,50302,0.8970999717712402,0.34888556599617004,0.3780839741230011,0.3780839912891388,167,0.37910091773668925,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,04fcf51b3b1e42d8f80ab4c8f7ac535f62396c881d111bb7fde678084904c19f,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,154.1100707249716,,selected
fresh,153,additive,decoder_only,1.0,50303,0.8970999717712402,0.34477370977401733,0.3484724164009094,0.3484724098841349,156,0.3490000890890757,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,7d259d35c9cbef94536aa6b2ae9baf6d14afdb1988225ab4efeaf2f2666dd6e8,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.68640691996552,,selected
